,_id,barcode,category,name,topBrand,brandCode,cpg.$ref,cpg.$id.$oid
424,5a5d2a86e4b06ba572cf24a6,511111900108,Beauty & Personal Care,Brooke Bond,,BROOKE BOND,Cogs,53e10d6368abd3c7065097cc
425,5d6415c66d5f3b23d1bc790c,511111105046,Magazines,Food & Wine Magazine,,511111105046,Cogs,5d5d4fd16d5f3b23d1bc7905
426,57c08285e4b0718ff5fcb038,511111702450,,Quilmes,,,Cpgs,5332f7a7e4b03c9a25efd134
427,5f208dafbe37ce7958c59523,511111515197,Baking,test brand @1595968943049,,TEST BRANDCODE @1595968943049,Cogs,5f208daebe37ce7958c59520
428,5c9a975495144c182bbc7270,511111208532,Grocery,Test FRS-920 again1,1.0,AMPTEST,Cogs,5c7470c895144c124ecd5c09
429,5332f709e4b03c9a25efd0f0,511111903857,Beer Wine Spirits,Coors Light,0.0,COORS,Cogs,5332f709e4b03c9a25efd0f1
430,5dc1aaf51dda2c0ad7da64ad,511111506317,Beverages,BOLT24,,BOLT 24,Cogs,5332f5fbe4b03c9a25efd0ba
431,58861c7f4e8d0d20bc42c4f8,511111801313,Beverages,Mist Twst,0.0,MIST TWST,Cogs,5332f5fbe4b03c9a25efd0ba
432,5fda3724be37ce09e3515970,511111918363,Baking,test brand @1608136484526,0.0,TEST BRANDCODE @1608136484526,Cogs,5fda3724be37ce09e351596f
433,5fda3725be37ce09e3515974,511111718406,Candy & Sweets,test brand @1608136485398,0.0,TEST BRANDCODE @1608136485398,Cogs,5332fa12e4b03c9a25efd1e7
434,5fda3724be37ce09e3515971,511111418375,Baking,test brand @1608136484574,0.0,TEST BRANDCODE @1608136484574,Cogs,5fda3724be37ce09e351596f
435,5fd28f0cbe37ce6d53dfc692,511111518044,Dairy & Refrigerated,Sargento® Cheese,0.0,SARGENTO,Cogs,5e7cf838f221c312e698a628
436,5fda3724be37ce09e3515972,511111618386,Baking,test brand @1608136484633,0.0,TEST BRANDCODE @1608136484633,Cogs,5fda3724be37ce09e351596f
437,5fda3724be37ce09e3515973,511111118398,Baking,test brand @1608136484689,0.0,TEST BRANDCODE @1608136484689,Cogs,5fda3724be37ce09e351596f
438,5ff73cffbe37ce1e961f325d,511111918646,Baking,test brand @1610038527809,0.0,,Cogs,5ff73cffbe37ce1e961f325c
439,5ff73cf9be37ce1e961f3258,511111518600,Baking,test brand @1610038521565,0.0,TEST BRANDCODE @1610038521565,Cogs,5ff73cf9be37ce1e961f3256
440,5ff73cf9be37ce1e961f325a,511111218623,Baking,test brand @1610038521677,0.0,TEST BRANDCODE @1610038521677,Cogs,5ff73cf9be37ce1e961f3256
441,5ff74123be37ce1e961f3266,511111418658,Baking,test brand @1610039587818,0.0,,Cogs,5ff74123be37ce1e961f3265
442,5ff73cf9be37ce1e961f3259,511111018612,Baking,test brand @1610038521624,0.0,TEST BRANDCODE @1610038521624,Cogs,5ff73cf9be37ce1e961f3256
443,5ff73cfabe37ce1e961f325b,511111718635,Candy & Sweets,test brand @1610038522559,0.0,TEST BRANDCODE @1610038522559,Cogs,5332fa12e4b03c9a25efd1e7
444,5ff74500be37ce1e961f3279,511111818748,Baking,test brand @1610040576117,0.0,TEST BRANDCODE @1610040576117,Cogs,5ff74500be37ce1e961f3276
445,5ff74500be37ce1e961f327b,511111518761,Candy & Sweets,test brand @1610040576672,0.0,TEST BRANDCODE @1610040576672,Cogs,5332fa12e4b03c9a25efd1e7
446,5ff75cdebe37ce1e961f328b,511111018773,Baking,test brand @1610046686560,0.0,,Cogs,5ff75cdebe37ce1e961f328a
447,5ff74500be37ce1e961f3278,511111618737,Baking,test brand @1610040576088,0.0,TEST BRANDCODE @1610040576088,Cogs,5ff74500be37ce1e961f3276
448,5ff74500be37ce1e961f327a,511111318750,Baking,test brand @1610040576148,0.0,TEST BRANDCODE @1610040576148,Cogs,5ff74500be37ce1e961f3276
449,5ff74500be37ce1e961f3277,511111118725,Baking,test brand @1610040576053,0.0,TEST BRANDCODE @1610040576053,Cogs,5ff74500be37ce1e961f3276
450,5da60785a60b87376833e34e,511111705673,Health & Wellness,Alka-Seltzer Plus®,0.0,ALKA SELTZER PLUS,Cogs,5d9b4f591dda2c6225a284aa
451,6000a0c9be37ce2bb7930121,511111019657,Candy & Sweets,test brand @1610653897113,0.0,TEST BRANDCODE @1610653897113,Cogs,5332fa12e4b03c9a25efd1e7
452,6000a0c6be37ce2bb793011f,511111319634,Baking,test brand @1610653894519,0.0,TEST BRANDCODE @1610653894519,Cogs,6000a0c6be37ce2bb793011c
453,6000b8c3be37ce321363c6c0,511111719670,Baking,test brand @1610660035659,0.0,TEST BRANDCODE @1610660035659,Cogs,6000b8c3be37ce321363c6bf
454,6000a0c6be37ce2bb7930120,511111519645,Baking,test brand @1610653894662,0.0,TEST BRANDCODE @1610653894662,Cogs,6000a0c6be37ce2bb793011c
455,6000a0f3be37ce2bb793012a,511111219668,Baking,test brand @1610653939508,0.0,,Cogs,6000a0f3be37ce2bb7930129
456,6000a0c6be37ce2bb793011e,511111819622,Baking,test brand @1610653894371,0.0,TEST BRANDCODE @1610653894371,Cogs,6000a0c6be37ce2bb793011c
457,5f7760f2be37ce1d26d7b7a7,511111216865,Candy & Sweets,test brand @1601659122798,,TEST BRANDCODE @1601659122798,Cogs,5332fa12e4b03c9a25efd1e7
458,5332f7ace4b03c9a25efd13a,511111803515,,Michelob Ultra,,,Cpgs,5332f7a7e4b03c9a25efd134
459,5daf5d1aa60b87376833e361,511111506034,Breakfast & Cereal,Cocoa Puffs™,,COCOA PUFFS,Cogs,5332f5f3e4b03c9a25efd0ae
460,5f7760f0be37ce1d26d7b7a4,511111316831,Baking,test brand @1601659120793,,TEST BRANDCODE @1601659120793,Cogs,5f7760f0be37ce1d26d7b7a2
461,5afda26ce4b0c11cfecd49f8,511111904502,Snacks,Jay's,0.0,JAYS,Cogs,5a734034e4b0d58f376be874
462,592486bee410d61fcea3d130,511111100782,Grocery,KNORR,0.0,KNORR,Cogs,5332f5f6e4b03c9a25efd0b4
463,57c0812de4b0718ff5fcb02e,511111402527,,Crunchy Nut,,,Cpgs,5332f5f2e4b03c9a25efd0aa
464,5a5d1c62e4b0db471c2d0424,511111500384,Beer Wine Spirits,Cristal,,CRISTAL,Cogs,5332f709e4b03c9a25efd0f1
465,5fcda494be37ce688e08b0d0,511111217978,Candy & Sweets,test brand @1607312532874,0.0,TEST BRANDCODE @1607312532874,Cogs,5332fa12e4b03c9a25efd1e7
466,57ebbcc2e4b0ac389136a32c,511111502210,Frozen,Boca,0.0,BOCA,Cogs,559c2234e4b06aca36af13c6
467,5c409ab4cd244a3539b84162,511111004790,Baking,alexa,1.0,ALEXA,Cogs,55b62995e4b0d8e685c14213
468,5daf54ec1dda2c3e1416ae98,511111806011,Breakfast & Cereal,KIX™,,KIX,Cogs,5332f5f3e4b03c9a25efd0ae
469,5f19e054be37ce33f74a166f,511111715115,Baking,test brand @1595531348245,,TEST BRANDCODE @1595531348246,Cogs,5f19e054be37ce33f74a166e
470,5d658fc0a3a018514994f430,511111205173,,Allrecipes Special Edition Magazine,,,Cogs,53e10d6368abd3c7065097cc
471,585a966be4b03e62d1ce0e7e,511111901709,Snacks,Grandma's,1.0,GRANDMA'S,Cogs,5332f5fbe4b03c9a25efd0ba
472,5f872b7fbe37ce66db5dd976,511111517009,Baking,test brand @1602694015177,,TEST BRANDCODE @1602694015178,Cogs,5f872b7fbe37ce66db5dd975
473,5a5d24c2e4b0db471c2d042b,511111500223,Beer Wine Spirits,Sharp's,,SHARP'S NEAR BEER,Cogs,5332f709e4b03c9a25efd0f1
474,5332f7e0e4b03c9a25efd151,511111303381,,Good Earth,,,Cpgs,5332f5f3e4b03c9a25efd0ae
475,5db77d891dda2c3e1416ae9f,511111106159,Beverages,Baileys Coffee Products,,BAILEYS,Cogs,559c2234e4b06aca36af13c6
476,5f21c852be37ce7958c59529,511111515241,Cleaning & Home Improvement,FINISH®,,FINISH,Cogs,5f10c05cbe37ce238c6cabaf
477,5bcdfc5a965c7d66d92731e9,511111304616,Beverages,V8 Hydrate,,,Cogs,53e10d6368abd3c7065097cc
478,5f494c5e04db711dd8fe87e3,511111016137,Baking,test brand @1598639197925,,TEST BRANDCODE @1598639197926,Cogs,5f494c5d04db711dd8fe87e2
479,5f872b7fbe37ce66db5dd978,511111217022,Baking,test brand @1602694015743,,TEST BRANDCODE @1602694015743,Cogs,5f872b7fbe37ce66db5dd975
480,57ebc017e4b0ac389136a336,511111602118,Baking,Jell-O,0.0,JELL-O,Cogs,559c2234e4b06aca36af13c6
481,5f77274cbe37ce6b592e90be,511111616740,Candy & Sweets,test brand @1601644364536,,TEST BRANDCODE @1601644364536,Cogs,5332fa12e4b03c9a25efd1e7
482,5f99f71bbe37ce13da9eadeb,511111517160,Candy & Sweets,test brand @1603925787997,,TEST BRANDCODE @1603925787997,Cogs,5332fa12e4b03c9a25efd1e7
483,5ab15207e4b0be0a89bb0b04,511111304333,Snacks,Goldfish,0.0,GOLDFISH,Cogs,5a734034e4b0d58f376be874
484,5332f5f6e4b03c9a25efd0b2,511111703983,,Coca-Cola,,,Cpgs,5332f5ebe4b03c9a25efd0a8
485,5f493682be37ce52f8314fcf,511111615934,Baking,test brand @1598633602304,,TEST BRANDCODE @1598633602304,Cogs,5f493682be37ce52f8314fcb
486,5f7760f0be37ce1d26d7b7a3,511111816829,Baking,test brand @1601659120693,,TEST BRANDCODE @1601659120694,Cogs,5f7760f0be37ce1d26d7b7a2
487,58861c7f4e8d0d20bc42c500,511111801245,Snacks,Quaker Rice Cakes,0.0,,Cogs,5332f5fbe4b03c9a25efd0ba
488,5cc725bd166eb31bbbadccbd,511111304777,Beer Wine Spirits,Cape Line,,CAPE LINE,Cogs,5332f709e4b03c9a25efd0f1
489,5f3e9173be37ce5a0e01b957,511111415572,Candy & Sweets,test brand @1597935987233,,TEST BRANDCODE @1597935987233,Cogs,5332fa12e4b03c9a25efd1e7
490,585a96b3e4b03e62d1ce0e85,511111201632,Grocery,Near East,,NEAR EAST,Cogs,5332f5fbe4b03c9a25efd0ba
491,5332f6f4e4b03c9a25efd0ed,511111103868,,Peace Tea,,,Cpgs,5332f5ebe4b03c9a25efd0a8
492,5d642dd1a3a018514994f42f,511111505150,Magazines,Southern Living,,511111505150,Cogs,5d5d4fd16d5f3b23d1bc7905
493,5332f802e4b03c9a25efd16d,511111003311,,Light & Fit,,,Cpgs,5332f7ffe4b03c9a25efd16b
494,5ef3860fbe37ce02da95b72e,511111015024,Cleaning & Home Improvement,Clorox,,CLOROX,Cogs,5eebc5412455c97a877ef382
495,585a9698e4b03e62d1ce0e83,511111901655,Beverages,Mountain Dew Diet,0.0,,Cogs,5332f5fbe4b03c9a25efd0ba
496,5a5e36d6e4b06ba572cf24ac,511111500018,Dairy,May-Bud,0.0,MAY-BUD,Cogs,559c2234e4b06aca36af13c6
497,5f5bc4f1be37ce17125ac0eb,511111816614,Baking,test brand @1599849713798,,TEST BRANDCODE @1599849713798,Cogs,5f5bc4f1be37ce17125ac0e8
498,55bf8c6ce4b0d8e685c1489d,511111802563,Beverages,Gatorade,0.0,GATORADE,Cogs,5332f5fbe4b03c9a25efd0ba
499,5f358338be37ce443bf9d558,511111415299,Baking,test brand @1597342520131,,TEST BRANDCODE @1597342520132,Cogs,5f358338be37ce443bf9d557
500,5a8c3140e4b07f0a2dac8941,511111304104,Grocery,Garden Fresh Gourmet,0.0,GARDEN FRESH GOURMET,Cogs,5a734034e4b0d58f376be874
501,5a5d17ede4b06ba572cf2498,511111000440,Breakfast & Cereal,AUNT JEMIMA Dry Breakfast Mixes,0.0,AUNT JEMIMA DRY BREAKFAST MIXES,Cogs,5332f5fbe4b03c9a25efd0ba
502,5a5d23f1e4b06ba572cf24a0,511111700258,Beer Wine Spirits,Olde English,,OLDE ENGLISH,Cogs,5332f709e4b03c9a25efd0f1
503,5f628215be37ce78e6e2efad,511111416661,Baking,test brand @1600291349255,,TEST BRANDCODE @1600291349255,Cogs,5f628214be37ce78e6e2efaa
504,58861c7e4e8d0d20bc42c4f6,511111501336,Snacks,Matador Snacks,,MATADOR,Cogs,5332f5fbe4b03c9a25efd0ba
505,580dff8fe4b0f32b2de21380,511111401872,Dairy,DiGiorno Cheese,,,Cpgs,53e10d6368abd3c7065097cc
506,5d66d516a3a018093ab34725,511111305286,Magazines,Country Home Magazine,,511111305286,Cogs,5d5d4fd16d5f3b23d1bc7905
507,5daf4f9ca60b87376833e360,511111105992,Breakfast & Cereal,Reese's® Puffs,,REESE'S PUFFS,Cogs,5332f5f3e4b03c9a25efd0ae
508,5daf6e31a60b87376833e365,511111706113,Breakfast & Cereal,Golden Grahams™,,GOLDEN GRAHAMS,Cogs,5332f5f3e4b03c9a25efd0ae
509,5332f7ace4b03c9a25efd13b,511111303503,,Bacardi,,,Cpgs,5332f7a7e4b03c9a25efd134
510,5f3ff222be37ce1c81aa1e10,511111915638,Baking,test brand @1598026274692,,TEST BRANDCODE @1598026274692,Cogs,5f3ff222be37ce1c81aa1e0c
511,5d66d8c86d5f3b6188d4f049,511111805342,Magazines,LIFE Special Edition Magazine ,,511111805342,Cogs,5d5d4fd16d5f3b23d1bc7905
512,5fcff319be37ce6d53dfc691,511111318033,Baking,test brand @1607463705032,0.0,,Cogs,5fcff319be37ce6d53dfc690
513,5332fa74e4b03c9a25efd21e,511111003038,,Sprite,,,Cpgs,5332f5ebe4b03c9a25efd0a8
514,5f4802bdbe37ce0c83033740,511111615866,Baking,test brand @1598554813744,,TEST BRANDCODE @1598554813744,Cogs,5f4802bdbe37ce0c8303373c
515,585a96e9e4b03e62d1ce0e8b,511111901587,Grocery,Rice A Roni,,RICE-A-RONI,Cogs,5332f5fbe4b03c9a25efd0ba
516,5332f756e4b03c9a25efd113,511111503743,,Murray,,,Cpgs,53e10d6368abd3c7065097cc
517,5afda67de4b0c11cfecd49fc,511111504573,Snacks,STELLA D'ORO,0.0,STELLA DORO,Cogs,5a734034e4b0d58f376be874
518,5f4bf556be37ce0b4491554c,511111016342,Baking,test brand @1598813526686,,TEST BRANDCODE @1598813526686,Cogs,5f4bf556be37ce0b44915549
519,5fa1c567be37ce402c4618f3,511111017226,Baking,test brand @1604437351678,0.0,TEST BRANDCODE @1604437351678,Cogs,5fa1c567be37ce402c4618ef
520,5ab15669e4b0be0a89bb0b08,511111704423,Grocery,Campbell's Ready Meals,0.0,CAMPBELLS READY MEALS,Cogs,5a734034e4b0d58f376be874
521,5332f612e4b03c9a25efd0c4,511111803881,,Kickstart,,,Cpgs,53e10d6368abd3c7065097cc
522,5f21ca86be37ce7958c5952b,511111215264,Cleaning & Home Improvement,RESOLVE®,,RESOLVE,Cogs,5f10c05cbe37ce238c6cabaf
523,57e580e8e4b0ac389136a304,511111302292,Beer Wine Spirits,Coors Banquet,0.0,,Cogs,5332f709e4b03c9a25efd0f1
524,58861c7e4e8d0d20bc42c4f7,511111001324,Snacks,Maui Style Chips,,MAUI STYLE,Cogs,5332f5fbe4b03c9a25efd0ba
525,5332fa84e4b03c9a25efd232,511111002871,,Powerade Zero,,,Cpgs,5332f5ebe4b03c9a25efd0a8
526,5d2f3eada3a01810a2174aeb,511111804833,Frozen,CULTURE REPUBLICK ,,CULTURE REPUBLICK ,Cogs,5332f5f6e4b03c9a25efd0b4
527,5daf63151dda2c3e1416ae9b,511111906070,Breakfast & Cereal,Wheaties™,,WHEATIES,Cogs,5332f5f3e4b03c9a25efd0ae
528,5f772952be37ce6b592e90d5,511111116806,Baking,test brand @1601644882062,,TEST BRANDCODE @1601644882062,Cogs,5f772951be37ce6b592e90d1
529,55bf8c15e4b0d8e685c1489c,511111302575,Breakfast & Cereal,Quaker Life,0.0,,Cogs,5332f5fbe4b03c9a25efd0ba
530,5f7ba645be37ce23081c528c,511111016908,Baking,test brand @1601939013444,,TEST BRANDCODE @1601939013444,Cogs,5f7ba644be37ce23081c5289
531,5da605bea60b87376833e34a,511111805571,Health & Wellness,AFRIN® ORIGINAL NASAL SPRAY,,511111805571,Cogs,53e10d6368abd3c7065097cc
532,5f493e72be37ce64d0ae36c5,511111816102,Baking,test brand @1598635634821,,TEST BRANDCODE @1598635634821,Cogs,5f493e72be37ce64d0ae36c2
533,5fd3acb6be37ce0d9386bb43,511111418214,Candy & Sweets,test brand @1607707830844,0.0,TEST BRANDCODE @1607707830844,Cogs,5332fa12e4b03c9a25efd1e7
534,5952a596e4b08f39def64d03,511111800644,Beer Wine Spirits,Zima,,ZIMA,Cogs,5332f709e4b03c9a25efd0f1
535,5f3ff222be37ce1c81aa1e0d,511111715603,Baking,test brand @1598026274609,,TEST BRANDCODE @1598026274609,Cogs,5f3ff222be37ce1c81aa1e0c
536,5d6027f46d5f3b23d1bc7906,511111204923,Snacks,CHESTER'S,,CHESTERS,Cogs,5332f5fbe4b03c9a25efd0ba
537,5f77274bbe37ce6b592e90bb,511111716716,Baking,test brand @1601644363784,,TEST BRANDCODE @1601644363784,Cogs,5f77274bbe37ce6b592e90b9
538,5afda1dae4b0c11cfecd49f6,511111604471,Snacks,Cape Cod,0.0,CAPE COD,Cogs,5a734034e4b0d58f376be874
539,5e710dbeee7f2d0b35b2a192,511111814085,Dairy & Refrigerated,COUNTRY CROCK PLANT BUTTER,,COUNTRY CROCK PLANT BUTTER,Cogs,5e5ea9cc9c50da1291a6d074
540,5d66dad8a3a018093ab34729,511111205388,Magazines,National Geographic Special Edition Magazine ,,511111205388,Cogs,5d5d4fd16d5f3b23d1bc7905
541,5daf5f65a60b87376833e363,511111206057,Breakfast & Cereal,Chocolate Lucky Charms™,,CHOCOLATE LUCKY CHARMS,Cogs,5332f5f3e4b03c9a25efd0ae
542,5f4802bdbe37ce0c8303373d,511111715832,Baking,test brand @1598554813534,,TEST BRANDCODE @1598554813535,Cogs,5f4802bdbe37ce0c8303373c
543,5ffe3381be37ce5e01754c35,511111419303,Baking,test brand @1610494849657,0.0,,Cogs,5ffe3381be37ce5e01754c34
544,5ffe2e38be37ce5e01754c23,511111019213,Baking,test brand @1610493496975,0.0,TEST BRANDCODE @1610493496975,Cogs,5ffe2e38be37ce5e01754c21
545,5ffe347ebe37ce5e01754c3e,511111919315,Baking,test brand @1610495102410,0.0,TEST BRANDCODE @1610495102411,Cogs,5ffe347ebe37ce5e01754c3d
546,5ffe336fbe37ce5e01754c31,511111119272,Baking,test brand @1610494831056,0.0,TEST BRANDCODE @1610494831056,Cogs,5ffe336ebe37ce5e01754c2e
547,5ffe336fbe37ce5e01754c32,511111319283,Baking,test brand @1610494831082,0.0,TEST BRANDCODE @1610494831082,Cogs,5ffe336ebe37ce5e01754c2e
548,5ffe336fbe37ce5e01754c30,511111619260,Baking,test brand @1610494831023,0.0,TEST BRANDCODE @1610494831023,Cogs,5ffe336ebe37ce5e01754c2e
549,5ffe2e39be37ce5e01754c24,511111219224,Baking,test brand @1610493497005,0.0,TEST BRANDCODE @1610493497005,Cogs,5ffe2e38be37ce5e01754c21
550,5ffe2e39be37ce5e01754c26,511111919247,Candy & Sweets,test brand @1610493497517,0.0,TEST BRANDCODE @1610493497517,Cogs,5332fa12e4b03c9a25efd1e7
551,5ffe2e39be37ce5e01754c25,511111719236,Baking,test brand @1610493497034,0.0,TEST BRANDCODE @1610493497034,Cogs,5ffe2e38be37ce5e01754c21
552,5ffe336fbe37ce5e01754c2f,511111419259,Baking,test brand @1610494830985,0.0,TEST BRANDCODE @1610494830985,Cogs,5ffe336ebe37ce5e01754c2e
553,5ffe336fbe37ce5e01754c33,511111819295,Candy & Sweets,test brand @1610494831583,0.0,TEST BRANDCODE @1610494831583,Cogs,5332fa12e4b03c9a25efd1e7
554,5fdce8dbbe37ce5fa8ba59c2,511111118442,Baking,test brand @1608313051339,0.0,TEST BRANDCODE @1608313051339,Cogs,5fdce8dabe37ce5fa8ba59be
555,5fdce8dbbe37ce5fa8ba59c1,511111918431,Baking,test brand @1608313051291,0.0,TEST BRANDCODE @1608313051291,Cogs,5fdce8dabe37ce5fa8ba59be
556,5fdce8dcbe37ce5fa8ba59c3,511111618454,Candy & Sweets,test brand @1608313052049,0.0,TEST BRANDCODE @1608313052049,Cogs,5332fa12e4b03c9a25efd1e7
557,5fdce9cabe37ce5fa8ba59ce,511111318477,Baking,test brand @1608313290565,0.0,,Cogs,5fdce9cabe37ce5fa8ba59cd
558,5fdce8edbe37ce5fa8ba59cc,511111818465,Baking,test brand @1608313069400,0.0,,Cogs,5fdce8edbe37ce5fa8ba59cb
559,5fdce8dbbe37ce5fa8ba59bf,511111218418,Baking,test brand @1608313051132,0.0,TEST BRANDCODE @1608313051133,Cogs,5fdce8dabe37ce5fa8ba59be
560,5fdce8dbbe37ce5fa8ba59c0,511111418429,Baking,test brand @1608313051244,0.0,TEST BRANDCODE @1608313051244,Cogs,5fdce8dabe37ce5fa8ba59be
561,5fb8216ebe37ce522e165cdd,511111517726,Bread & Bakery,Ball Park,0.0,BALL PARK,Cogs,5fb6b608be37ce522e165cb9
562,5332f765e4b03c9a25efd120,511111003687,,Glaceau fruitwater,,,Cpgs,5332f5ebe4b03c9a25efd0a8
563,5f43faabbe37ce3ef3fd3717,511111815730,Baking,test brand @1598290603618,,TEST BRANDCODE @1598290603618,Cogs,5f43faabbe37ce3ef3fd3714
564,5a5d1f46e4b0db471c2d0427,511111700302,Beer Wine Spirits,Hidden Barrel Collection,,HIDDEL BARREL COLLECTION,Cogs,5332f709e4b03c9a25efd0f1
565,5db9e8db1dda2c3e1416aea1,511111506195,Frozen,Launch Box,,LAUNCH BOX,Cogs,559c2234e4b06aca36af13c6
566,57ebc2bde4b0ac389136a348,511111101949,Frozen,Poppers,0.0,,Cogs,559c2234e4b06aca36af13c6
567,5a02196ce4b00efe02b02a5a,511111600565,Beauty,SIMPLE,0.0,SIMPLE,Cogs,5332f5f6e4b03c9a25efd0b4
568,5a5d2bcbe4b0db471c2d0435,511111600077,Beauty & Personal Care,Salon Selectives,,SALON SELECTIVES,Cogs,53e10d6368abd3c7065097cc
569,57d9580ee4b0ac389136a2b6,511111802358,Dairy,Cracker Barrel Cheese,0.0,CRACKER BARREL,Cogs,559c2234e4b06aca36af13c6
570,5c112616315a241ba1716511,511111404729,Baby,Huggies Little Swimmers,0.0,HUGGIES LITTLE SWIMMERS,Cogs,550b2565e4b001d5e9e4146f
571,5f403231be37ce5f78d9ed17,511111315674,Baking,test brand @1598042673502,,TEST BRANDCODE @1598042673502,Cogs,5f403231be37ce5f78d9ed14
572,5fd3acb6be37ce0d9386bb42,511111918202,Baking,test brand @1607707830173,0.0,TEST BRANDCODE @1607707830173,Cogs,5fd3acb5be37ce0d9386bb3e
573,5db20be5a60b87376833e366,511111406136,Breakfast & Cereal,Blasted Shreds™,,SHREDS,Cogs,5332f5f3e4b03c9a25efd0ae
574,5d9d08d1a60b87376833e348,511111605546,Snacks,Baken-Ets,,BAKEN ETS,Cogs,5332f5fbe4b03c9a25efd0ba
575,5daf54491dda2c3e1416ae97,511111306009,Breakfast & Cereal,Honey Nut Cheerios™,,HONEY NUT CHEERIOS,Cogs,5332f5f3e4b03c9a25efd0ae
576,5332f734e4b03c9a25efd103,511111003809,,Johnsonville,,,Cpgs,5332f734e4b03c9a25efd104
577,53501d29b9237fd7718f9e15,511111302858,,Tombstone,,,Cpgs,5332fa58e4b03c9a25efd215
578,5332f775e4b03c9a25efd128,511111903628,,Chex,,,Cpgs,5332f5f3e4b03c9a25efd0ae
579,5f38576ebe37ce5178517acb,511111415411,Baking,test brand @1597527918397,,,Cogs,5f38576ebe37ce5178517aca
580,5c76dd4d95144c5375687b52,511111806899,Baby,DASH-2249 1 brand 1,1.0,DASH-2249 1 BRAND 1,Cogs,5c76dd1095144c5375687b51
581,585a964ce4b03e62d1ce0e7a,511111301745,Snacks,Cracker Jack,1.0,CRACKER JACK,Cogs,5332f5fbe4b03c9a25efd0ba
582,5f59002dbe37ce21f1287c10,511111316558,Baby,Gerber Good Start,,GERBER GOOD START,Cogs,5f58fa84be37ce21f1287c0f
583,5f4802bdbe37ce0c8303373e,511111915843,Baking,test brand @1598554813654,,TEST BRANDCODE @1598554813654,Cogs,5f4802bdbe37ce0c8303373c
584,5f493dacbe37ce64d0ae36bf,511111016069,Candy & Sweets,test brand @1598635436505,,TEST BRANDCODE @1598635436505,Cogs,5332fa12e4b03c9a25efd1e7
585,5f38578fbe37ce5178517ad6,511111315445,Baking,test brand @1597527951436,,TEST BRANDCODE @1597527951436,Cogs,5f38578fbe37ce5178517ad3
586,5332fa7be4b03c9a25efd22c,511111502937,,Fresca,,,Cpgs,5332f5ebe4b03c9a25efd0a8
587,5d6412e9a3a018514994f426,511111304982,Magazines,Better Homes & Gardens Magazine,,BETTER HOMES & GARDENS,Cogs,5d5d4fd16d5f3b23d1bc7905
588,5332f7b4e4b03c9a25efd140,511111303459,,Bud Light Platinum,,,Cpgs,5332f7a7e4b03c9a25efd134
589,5fb821d1be37ce522e165cde,511111017738,Grocery,Bimbo,0.0,BIMBO,Cogs,5fb6b608be37ce522e165cb9
590,5457a0cde4b05a46170caebc,511111402756,,Fetch Rewards,,,Cpgs,53e10d6368abd3c7065097cc
591,5332f7f5e4b03c9a25efd163,511111403357,Beer Wine Spirits,Leinenkugel's,0.0,LEINENKUGEL'S,Cogs,5332f709e4b03c9a25efd0f1
592,5f590184be37ce21f1287c12,511111016571,Baby,Nestle NAN,,NESTLE NAN,Cogs,5f58fa84be37ce21f1287c0f
593,5f403231be37ce5f78d9ed16,511111815662,Baking,test brand @1598042673466,,TEST BRANDCODE @1598042673466,Cogs,5f403231be37ce5f78d9ed14
594,57ebc01fe4b0ac389136a337,511111102106,Baking,Jet-Puffed,0.0,JET-PUFFED,Cogs,559c2234e4b06aca36af13c6
595,5f772952be37ce6b592e90d6,511111616818,Candy & Sweets,test brand @1601644882548,,TEST BRANDCODE @1601644882548,Cogs,5332fa12e4b03c9a25efd1e7
596,5f298852be37ce7958c5952d,511111915287,Magazines,Health Magazine,,HEALTH,Cogs,5d66b9dcee7f2d201c7281cd
597,57ebc144e4b0ac389136a33f,511111902027,Dairy,Kraft Singles,0.0,,Cogs,559c2234e4b06aca36af13c6
598,5f772952be37ce6b592e90d3,511111016786,Baking,test brand @1601644882019,,TEST BRANDCODE @1601644882019,Cogs,5f772951be37ce6b592e90d1
599,5332fa7ce4b03c9a25efd22d,511111002925,,Diet Coke Lime,,,Cpgs,5332f5ebe4b03c9a25efd0a8
600,5f77274bbe37ce6b592e90bd,511111416739,Baking,test brand @1601644363876,,TEST BRANDCODE @1601644363876,Cogs,5f77274bbe37ce6b592e90b9
601,5f19e062be37ce33f74a1675,511111315162,Baking,test brand @1595531362667,,,Cogs,5f19e062be37ce33f74a1674
602,5d66def56d5f3b6188d4f051,511111705444,Magazines,Rolling Stone Special Collectors Edition Magazine,,511111705444,Cogs,5d5d4fd16d5f3b23d1bc7905
603,5a5d1a67e4b06ba572cf2499,511111800439,Snacks,MUNCHIES,,MUNCHIES,Cogs,5332f5fbe4b03c9a25efd0ba
604,5da608c91dda2c3e1416ae8d,511111605775,Health & Wellness,ONE A DAY® 50+,,511111605775,Cogs,53e10d6368abd3c7065097cc
605,5fcff304be37ce6d53dfc687,511111618010,Baking,test brand @1607463684816,0.0,TEST BRANDCODE @1607463684816,Cogs,5fcff304be37ce6d53dfc683
606,5f4936debe37ce52f8314fdf,511111916000,Candy & Sweets,test brand @1598633694347,,TEST BRANDCODE @1598633694347,Cogs,5332fa12e4b03c9a25efd1e7
607,5f441280be37ce5dbe9b7c7e,511111215776,Baking,test brand @1598296704638,,TEST BRANDCODE @1598296704639,Cogs,5f441280be37ce5dbe9b7c7d
